No.,TCP_Current_x,TCP_Current_y,TCP_Current_z,TCP_Current_rx,TCP_Current_ry,TCP_Current_rz,FIG,Usage,Macro,Smart
168,0,0,0,0,0,0,-1 - Undefined,"",
169,0,0,0,0,0,0,-1 - Undefined,"",
170,0,0,0,0,0,0,-1 - Undefined,"",
171,0,0,0,0,0,0,-1 - Undefined,"",
172,0,0,0,0,0,0,-1 - Undefined,"",
173,0,0,0,0,0,0,-1 - Undefined,"",
174,0,0,0,0,0,0,-1 - Undefined,"",
175,0,0,0,0,0,0,-1 - Undefined,"",
176,0,0,0,0,0,0,-1 - Undefined,"",
177,0,0,0,0,0,0,-1 - Undefined,"",
178,0,0,0,0,0,0,-1 - Undefined,"",
179,0,0,0,0,0,0,-1 - Undefined,"",
180,0,0,0,0,0,0,-1 - Undefined,"",
181,0,0,0,0,0,0,-1 - Undefined,"",
182,0,0,0,0,0,0,-1 - Undefined,"",
183,0,0,0,0,0,0,-1 - Undefined,"",
184,0,0,0,0,0,0,-1 - Undefined,"",
185,0,0,0,0,0,0,-1 - Undefined,"",
186,0,0,0,0,0,0,-1 - Undefined,"",
187,0,0,0,0,0,0,-1 - Undefined,"",
188,0,0,0,0,0,0,-1 - Undefined,"",
189,0,0,0,0,0,0,-1 - Undefined,"",
190,0,0,0,0,0,0,-1 - Undefined,"",
191,0,0,0,0,0,0,-1 - Undefined,"",
192,0,0,0,0,0,0,-1 - Undefined,"",
193,0,0,0,0,0,0,-1 - Undefined,"",
194,0,0,0,0,0,0,-1 - Undefined,"",
195,0,0,0,0,0,0,-1 - Undefined,"",
196,0,0,0,0,0,0,-1 - Undefined,"",
197,0,0,0,0,0,0,-1 - Undefined,"",
198,0,0,0,0,0,0,-1 - Undefined,"",
199,0,0,0,0,0,0,-1 - Undefined,"",
200,0,0,0,0,0,0,-1 - Undefined,"",
201,0,0,0,0,0,0,-1 - Undefined,"",
202,0,0,0,0,0,0,-1 - Undefined,"",
203,0,0,0,0,0,0,-1 - Undefined,"",
204,0,0,0,0,0,0,-1 - Undefined,"",
205,0,0,0,0,0,0,-1 - Undefined,"",
206,0,0,0,0,0,0,-1 - Undefined,"",
207,0,0,0,0,0,0,-1 - Undefined,"",
208,0,0,0,0,0,0,-1 - Undefined,"",
209,0,0,0,0,0,0,-1 - Undefined,"",
210,0,0,0,0,0,0,-1 - Undefined,"",
211,0,0,0,0,0,0,-1 - Undefined,"",
212,0,0,0,0,0,0,-1 - Undefined,"",
213,0,0,0,0,0,0,-1 - Undefined,"",
214,0,0,0,0,0,0,-1 - Undefined,"",
215,0,0,0,0,0,0,-1 - Undefined,"",
216,0,0,0,0,0,0,-1 - Undefined,"",
217,0,0,0,0,0,0,-1 - Undefined,"",
218,0,0,0,0,0,0,-1 - Undefined,"",
219,0,0,0,0,0,0,-1 - Undefined,"",
220,0,0,0,0,0,0,-1 - Undefined,"",
221,0,0,0,0,0,0,-1 - Undefined,"",
222,0,0,0,0,0,0,-1 - Undefined,"",
223,0,0,0,0,0,0,-1 - Undefined,"",
224,0,0,0,0,0,0,-1 - Undefined,"",
225,0,0,0,0,0,0,-1 - Undefined,"",
226,0,0,0,0,0,0,-1 - Undefined,"",
227,0,0,0,0,0,0,-1 - Undefined,"",
228,0,0,0,0,0,0,-1 - Undefined,"",
229,0,0,0,0,0,0,-1 - Undefined,"",
230,0,0,0,0,0,0,-1 - Undefined,"",
231,0,0,0,0,0,0,-1 - Undefined,"",
232,0,0,0,0,0,0,-1 - Undefined,"",
233,0,0,0,0,0,0,-1 - Undefined,"",
234,0,0,0,0,0,0,-1 - Undefined,"",
235,0,0,0,0,0,0,-1 - Undefined,"",
236,0,0,0,0,0,0,-1 - Undefined,"",
237,0,0,0,0,0,0,-1 - Undefined,"",
238,0,0,0,0,0,0,-1 - Undefined,"",
239,0,0,0,0,0,0,-1 - Undefined,"",
240,0,0,0,0,0,0,-1 - Undefined,"",
241,0,0,0,0,0,0,-1 - Undefined,"",
242,0,0,0,0,0,0,-1 - Undefined,"",
243,0,0,0,0,0,0,-1 - Undefined,"",
244,0,0,0,0,0,0,-1 - Undefined,"",
245,0,0,0,0,0,0,-1 - Undefined,"",
246,0,0,0,0,0,0,-1 - Undefined,"",
247,0,0,0,0,0,0,-1 - Undefined,"",
248,0,0,0,0,0,0,-1 - Undefined,"",
249,0,0,0,0,0,0,-1 - Undefined,"",
250,0,0,0,0,0,0,-1 - Undefined,"",
251,0,0,0,0,0,0,-1 - Undefined,"",
252,0,0,0,0,0,0,-1 - Undefined,"",
253,0,0,0,0,0,0,-1 - Undefined,"",
254,0,0,0,0,0,0,-1 - Undefined,"",
255,0,0,0,0,0,0,-1 - Undefined,"",
256,0,0,0,0,0,0,-1 - Undefined,"",
257,0,0,0,0,0,0,-1 - Undefined,"",
258,0,0,0,0,0,0,-1 - Undefined,"",
259,0,0,0,0,0,0,-1 - Undefined,"",
260,0,0,0,0,0,0,-1 - Undefined,"",
261,0,0,0,0,0,0,-1 - Undefined,"",
262,0,0,0,0,0,0,-1 - Undefined,"",
263,0,0,0,0,0,0,-1 - Undefined,"",
264,0,0,0,0,0,0,-1 - Undefined,"",
265,0,0,0,0,0,0,-1 - Undefined,"",
266,0,0,0,0,0,0,-1 - Undefined,"",
267,0,0,0,0,0,0,-1 - Undefined,"",
268,0,0,0,0,0,0,-1 - Undefined,"",
269,0,0,0,0,0,0,-1 - Undefined,"",
270,0,0,0,0,0,0,-1 - Undefined,"",
271,0,0,0,0,0,0,-1 - Undefined,"",
272,0,0,0,0,0,0,-1 - Undefined,"",
273,0,0,0,0,0,0,-1 - Undefined,"",
274,0,0,0,0,0,0,-1 - Undefined,"",
275,0,0,0,0,0,0,-1 - Undefined,"",
276,0,0,0,0,0,0,-1 - Undefined,"",
277,0,0,0,0,0,0,-1 - Undefined,"",
278,0,0,0,0,0,0,-1 - Undefined,"",
279,0,0,0,0,0,0,-1 - Undefined,"",
280,0,0,0,0,0,0,-1 - Undefined,"",
281,0,0,0,0,0,0,-1 - Undefined,"",
282,0,0,0,0,0,0,-1 - Undefined,"",
283,0,0,0,0,0,0,-1 - Undefined,"",
284,0,0,0,0,0,0,-1 - Undefined,"",
285,0,0,0,0,0,0,-1 - Undefined,"",
286,0,0,0,0,0,0,-1 - Undefined,"",
287,0,0,0,0,0,0,-1 - Undefined,"",
288,0,0,0,0,0,0,-1 - Undefined,"",
289,0,0,0,0,0,0,-1 - Undefined,"",
290,0,0,0,0,0,0,-1 - Undefined,"",
291,0,0,0,0,0,0,-1 - Undefined,"",
292,0,0,0,0,0,0,-1 - Undefined,"",
293,0,0,0,0,0,0,-1 - Undefined,"",
294,0,0,0,0,0,0,-1 - Undefined,"",
295,0,0,0,0,0,0,-1 - Undefined,"",
296,0,0,0,0,0,0,-1 - Undefined,"",
297,0,0,0,0,0,0,-1 - Undefined,"",
298,0,0,0,0,0,0,-1 - Undefined,"",
299,0,0,0,0,0,0,-1 - Undefined,"",
300,0,0,0,0,0,0,-1 - Undefined,"",
301,0,0,0,0,0,0,-1 - Undefined,"",
302,0,0,0,0,0,0,-1 - Undefined,"",
303,0,0,0,0,0,0,-1 - Undefined,"",
304,0,0,0,0,0,0,-1 - Undefined,"",
305,0,0,0,0,0,0,-1 - Undefined,"",
306,0,0,0,0,0,0,-1 - Undefined,"",
307,0,0,0,0,0,0,-1 - Undefined,"",
308,0,0,0,0,0,0,-1 - Undefined,"",
309,0,0,0,0,0,0,-1 - Undefined,"",
310,0,0,0,0,0,0,-1 - Undefined,"",
311,0,0,0,0,0,0,-1 - Undefined,"",
312,0,0,0,0,0,0,-1 - Undefined,"",
313,0,0,0,0,0,0,-1 - Undefined,"",
314,0,0,0,0,0,0,-1 - Undefined,"",
315,0,0,0,0,0,0,-1 - Undefined,"",
316,0,0,0,0,0,0,-1 - Undefined,"",
317,0,0,0,0,0,0,-1 - Undefined,"",
318,0,0,0,0,0,0,-1 - Undefined,"",
319,0,0,0,0,0,0,-1 - Undefined,"",
320,0,0,0,0,0,0,-1 - Undefined,"",
321,0,0,0,0,0,0,-1 - Undefined,"",
322,0,0,0,0,0,0,-1 - Undefined,"",
323,0,0,0,0,0,0,-1 - Undefined,"",
324,0,0,0,0,0,0,-1 - Undefined,"",
325,0,0,0,0,0,0,-1 - Undefined,"",
326,0,0,0,0,0,0,-1 - Undefined,"",
327,0,0,0,0,0,0,-1 - Undefined,"",
328,0,0,0,0,0,0,-1 - Undefined,"",
329,0,0,0,0,0,0,-1 - Undefined,"",
330,0,0,0,0,0,0,-1 - Undefined,"",
331,0,0,0,0,0,0,-1 - Undefined,"",
332,0,0,0,0,0,0,-1 - Undefined,"",
333,0,0,0,0,0,0,-1 - Undefined,"",
334,0,0,0,0,0,0,-1 - Undefined,"",
335,0,0,0,0,0,0,-1 - Undefined,"",
336,0,0,0,0,0,0,-1 - Undefined,"",
337,0,0,0,0,0,0,-1 - Undefined,"",
338,0,0,0,0,0,0,-1 - Undefined,"",
339,0,0,0,0,0,0,-1 - Undefined,"",
340,0,0,0,0,0,0,-1 - Undefined,"",
341,0,0,0,0,0,0,-1 - Undefined,"",
342,0,0,0,0,0,0,-1 - Undefined,"",
343,0,0,0,0,0,0,-1 - Undefined,"",
344,0,0,0,0,0,0,-1 - Undefined,"",
345,0,0,0,0,0,0,-1 - Undefined,"",
346,0,0,0,0,0,0,-1 - Undefined,"",
347,0,0,0,0,0,0,-1 - Undefined,"",
348,0,0,0,0,0,0,-1 - Undefined,"",
349,0,0,0,0,0,0,-1 - Undefined,"",
350,0,0,0,0,0,0,-1 - Undefined,"",
351,0,0,0,0,0,0,-1 - Undefined,"",
352,0,0,0,0,0,0,-1 - Undefined,"",
353,0,0,0,0,0,0,-1 - Undefined,"",
354,0,0,0,0,0,0,-1 - Undefined,"",
355,0,0,0,0,0,0,-1 - Undefined,"",
356,0,0,0,0,0,0,-1 - Undefined,"",
357,0,0,0,0,0,0,-1 - Undefined,"",
358,0,0,0,0,0,0,-1 - Undefined,"",
359,0,0,0,0,0,0,-1 - Undefined,"",
360,0,0,0,0,0,0,-1 - Undefined,"",
361,0,0,0,0,0,0,-1 - Undefined,"",
362,0,0,0,0,0,0,-1 - Undefined,"",
363,0,0,0,0,0,0,-1 - Undefined,"",
364,0,0,0,0,0,0,-1 - Undefined,"",
365,0,0,0,0,0,0,-1 - Undefined,"",
366,0,0,0,0,0,0,-1 - Undefined,"",
367,0,0,0,0,0,0,-1 - Undefined,"",
368,0,0,0,0,0,0,-1 - Undefined,"",
369,0,0,0,0,0,0,-1 - Undefined,"",
370,0,0,0,0,0,0,-1 - Undefined,"",
371,0,0,0,0,0,0,-1 - Undefined,"",
372,0,0,0,0,0,0,-1 - Undefined,"",
373,0,0,0,0,0,0,-1 - Undefined,"",
374,0,0,0,0,0,0,-1 - Undefined,"",
375,0,0,0,0,0,0,-1 - Undefined,"",
376,0,0,0,0,0,0,-1 - Undefined,"",
377,0,0,0,0,0,0,-1 - Undefined,"",
378,0,0,0,0,0,0,-1 - Undefined,"",
379,0,0,0,0,0,0,-1 - Undefined,"",
380,0,0,0,0,0,0,-1 - Undefined,"",
381,0,0,0,0,0,0,-1 - Undefined,"",
382,0,0,0,0,0,0,-1 - Undefined,"",
383,0,0,0,0,0,0,-1 - Undefined,"",
384,0,0,0,0,0,0,-1 - Undefined,"",
385,0,0,0,0,0,0,-1 - Undefined,"",
386,0,0,0,0,0,0,-1 - Undefined,"",
387,0,0,0,0,0,0,-1 - Undefined,"",
388,0,0,0,0,0,0,-1 - Undefined,"",
389,0,0,0,0,0,0,-1 - Undefined,"",
390,0,0,0,0,0,0,-1 - Undefined,"",
391,0,0,0,0,0,0,-1 - Undefined,"",
392,0,0,0,0,0,0,-1 - Undefined,"",
393,0,0,0,0,0,0,-1 - Undefined,"",
394,0,0,0,0,0,0,-1 - Undefined,"",
395,0,0,0,0,0,0,-1 - Undefined,"",
396,0,0,0,0,0,0,-1 - Undefined,"",
397,0,0,0,0,0,0,-1 - Undefined,"",
398,0,0,0,0,0,0,-1 - Undefined,"",
399,0,0,0,0,0,0,-1 - Undefined,"",
400,0,0,0,0,0,0,-1 - Undefined,"",
401,0,0,0,0,0,0,-1 - Undefined,"",
402,0,0,0,0,0,0,-1 - Undefined,"",
403,0,0,0,0,0,0,-1 - Undefined,"",
404,0,0,0,0,0,0,-1 - Undefined,"",
405,0,0,0,0,0,0,-1 - Undefined,"",
406,0,0,0,0,0,0,-1 - Undefined,"",
