,Time_Stamp,Robot_Name,TCP_Current_x,TCP_Current_y,TCP_Current_z,TCP_Current_rx,TCP_Current_ry,TCP_Current_rz,Torque_1,Torque_2,Torque_3,Torque_4,Torque_5,Torque_6,Amp_1,Amp_2,Amp_3,Amp_4,Amp_5,Amp_6,load_factor_1,load_factor_2,load_factor_3,load_factor_4,load_factor_5,load_factor_6,Teach_Point
2994,2023-10-31 08:01:54.605,denso_01,349.8061218261719,383.5558776855469,331.8507995605469,179.8850860595703,0.0607443004846572,89.70753479003906,8.655953407287598,31.364316940307617,-36.098968505859375,6.403626918792725,19.29957771301269,21.17880630493164,3.6087255477905273,19.625391006469727,25.7495231628418,3.662109375,13.24030303955078,9.2315673828125,0,0,0,0,0,0,38
2995,2023-10-31 08:01:54.699,denso_03,349.8197326660156,383.5373840332031,341.2646179199219,179.88265991210938,0.0619856268167495,89.68941497802734,10.889747619628906,34.159156799316406,-34.635498046875,0.6403626799583435,16.23615264892578,26.23643112182617,3.936791658401489,20.339040756225582,28.03837013244629,0.457763671875,8.674681663513184,15.945435523986816,0,0,0,0,0,0,36
2997,2023-10-31 08:01:54.73,denso_01,349.81756591796875,383.53564453125,342.94940185546875,179.8844451904297,0.0626424103975296,89.68573760986328,8.655953407287598,30.12216567993164,-37.56243896484375,3.5219948291778564,18.68689346313477,21.81100845336914,3.2806596755981445,21.409517288208008,28.03837013244629,1.373291015625,14.153428077697754,12.168885231018066,0,0,0,0,0,0,36
2998,2023-10-31 08:01:54.824,denso_01,349.8084716796875,383.5206298828125,348.3803100585937,179.88702392578125,0.0655086189508438,89.68084716796875,8.655953407287598,31.364316940307617,-34.147674560546875,0.9605440497398376,18.99323463439941,21.81100845336914,2.6245276927948,20.339040756225582,25.7495231628418,0.91552734375,10.500929832458496,11.749267578125,0,0,0,0,0,0,36
2999,2023-10-31 08:01:54.839,denso_03,349.8252868652344,383.5298461914063,348.12579345703125,179.88174438476562,0.0626184344291687,89.68222045898438,9.493626594543455,31.05377769470215,-36.5867919921875,-3.842176198959351,15.010783195495604,26.868633270263672,3.6087255477905273,21.05269241333008,31.47163963317871,0.91552734375,10.044367790222168,16.36505126953125,0,0,0,0,0,0,36
3000,2023-10-31 08:01:54.839,denso_02,349.81707763671875,383.5213928222656,316.43701171875,179.88888549804688,0.0695959478616714,89.69193267822266,4.7468132972717285,38.81722259521485,-37.56243896484375,0.9605440497398376,22.056659698486328,9.166945457458496,0.9841979146003724,26.76189613342285,25.7495231628418,1.8310546875,13.69686508178711,3.776550531387329,0,0,0,0,0,0,38
3002,2023-10-31 08:01:54.948,denso_02,349.8313903808594,383.534912109375,325.93658447265625,179.88340759277344,0.0686126798391342,89.69403839111328,3.909140348434448,38.19614791870117,-34.635498046875,-9.285259246826172,21.13763236999512,10.747453689575195,0.9841979146003724,27.832372665405277,24.032888412475582,1.8310546875,15.523114204406738,5.8746337890625,0,0,0,0,0,0,38
3006,2023-10-31 08:01:55.073,denso_02,349.8232727050781,383.5337219238281,337.3858337402344,179.8809051513672,0.0602810867130756,89.68476867675781,2.792243003845215,35.71184539794922,-33.65985107421875,-13.127435684204102,18.68689346313477,10.431351661682127,0.6561319231987,21.766342163085938,28.03837013244629,6.40869140625,15.06655216217041,4.1961669921875,0,0,0,0,0,0,38
3009,2023-10-31 08:01:55.183,denso_02,349.80419921875,383.5245056152344,344.0960388183594,179.8874969482422,0.0627011284232139,89.67828369140625,1.6753458976745603,34.78023147583008,-34.635498046875,-13.76779842376709,16.848838806152344,8.850844383239746,0.32806596159935,22.123167037963867,30.89942741394043,6.866455078125,12.327178955078123,3.356933832168579,0,0,0,0,0,0,36
3012,2023-10-31 08:01:55.292,denso_02,349.8105773925781,383.5283508300781,348.47412109375,179.8872833251953,0.0611894987523555,89.6761474609375,2.233794450759888,31.98539161682129,-34.147674560546875,-12.487072944641112,18.074207305908203,8.21864128112793,0.32806596159935,24.62094497680664,27.466157913208008,7.32421875,11.414054870605469,3.776550531387329,0,0,0,0,0,0,36
3017,2023-10-31 08:01:55.495,denso_02,352.5706787109375,380.549072265625,390.6040954589844,179.87879943847656,0.0575031414628028,89.63251495361328,95.21549224853516,72.66584014892578,31.708553314208984,-13.447616577148438,20.83129119873047,-54.68557357788086,66.26932525634766,29.259674072265625,17.73855972290039,8.23974609375,11.414054870605469,34.82818603515625,0,0,0,0,0,0,35
3048,2023-10-31 08:01:56.589,denso_03,94.56166076660156,-244.6348419189453,421.4002685546875,-179.76939392089844,0.1780631095170974,90.08333587646484,-12.844318389892578,-7.142369270324707,-15.61036491394043,19.210880279541016,-11.64101505279541,25.920330047607425,4.920989513397217,2.854602336883545,8.583174705505371,11.90185546875,7.304995059967041,14.686585426330566,0,0,0,0,0,0,39
3049,2023-10-31 08:01:56.62,denso_01,94.5669937133789,-244.63868713378903,421.3822021484375,-179.76856994628906,0.1736121922731399,90.08147430419922,-11.16897201538086,-6.831831455230713,-16.098188400268555,19.210880279541016,-10.109302520751951,21.17880630493164,4.264857769012451,2.854602336883545,7.438751220703125,10.986328125,5.47874641418457,10.9100341796875,0,0,0,0,0,0,39
3051,2023-10-31 08:01:56.699,denso_03,94.56243133544922,-244.6372985839844,421.3825988769531,-179.7678680419922,0.1732387840747833,90.08333587646484,-12.285869598388672,-5.589680194854736,-16.58601188659668,17.289793014526367,-10.109302520751951,24.339820861816406,4.264857769012451,3.2114274501800537,9.155385971069336,10.528564453125,6.848432540893555,13.008118629455566,0,0,0,0,0,0,39
3052,2023-10-31 08:01:56.73,denso_01,94.56542205810548,-244.63668823242188,421.38275146484375,-179.7683868408203,0.1730806231498718,90.0823745727539,-10.610523223876951,-5.279142379760742,-17.561660766601562,17.93015480041504,-9.190275192260742,19.598297119140625,4.264857769012451,2.140951633453369,9.155385971069336,9.1552734375,5.47874641418457,10.07080078125,0,0,0,0,0,0,39
3054,2023-10-31 08:01:56.824,denso_03,94.5644989013672,-244.63668823242188,421.38275146484375,-179.7683868408203,0.1730770766735077,90.083251953125,-11.448196411132812,-3.726453542709351,-18.049484252929688,15.048523902893066,-8.883933067321777,22.443212509155277,4.264857769012451,1.7841264009475708,10.299809455871582,9.613037109375,5.47874641418457,10.9100341796875,0,0,0,0,0,0,39
3055,2023-10-31 08:01:56.824,denso_01,94.5674819946289,-244.6360626220703,421.3829040527344,-179.76890563964844,0.1729188859462738,90.082275390625,-10.052075386047363,-4.34752893447876,-18.53730773925781,16.329248428344727,-7.964905261993408,17.701688766479492,3.936791658401489,1.4273011684417725,9.7275972366333,9.613037109375,4.565621852874756,8.81195068359375,0,0,0,0,0,0,39
3078,2023-10-31 08:01:57.73,denso_02,350.6007995605469,493.85638427734375,327.69976806640625,179.90554809570312,0.057540476322174,89.56319427490234,-9.77285099029541,49.37550735473633,-30.73290634155273,11.526528358459473,-9.496617317199709,-6.638133049011231,4.592923641204834,24.26412010192871,20.599618911743164,4.57763671875,14.153428077697754,0.4196167290210724,0,0,0,0,0,0,33
3097,2023-10-31 08:01:58.385,denso_01,349.92938232421875,383.7113037109375,311.03387451171875,179.9055633544922,0.0667729005217552,89.68608093261719,10.610523223876951,23.91140937805176,-29.269433975219727,-0.9605440497398376,-17.767866134643555,-18.333890914916992,3.936791658401489,18.911739349365234,24.032888412475582,0.457763671875,7.761557102203369,10.49041748046875,0,0,0,0,0,0,38
3098,2023-10-31 08:01:58.385,denso_03,349.8687438964844,383.6466674804688,308.19512939453125,179.90478515625,0.0659858956933021,89.68359375,12.565093994140623,20.495494842529297,-20.97642707824707,6.723808288574219,-14.091755867004396,-21.17880630493164,5.577121257781982,13.916186332702637,18.310771942138672,1.8310546875,6.848432540893555,11.32965087890625,0,0,0,0,0,0,38
3103,2023-10-31 08:01:58.589,denso_03,349.7904052734375,383.5501098632813,311.0765991210937,179.88706970214844,0.0587618574500083,89.70796966552734,11.448196411132812,36.64345932006836,-40.489383697509766,8.324715614318848,19.605920791625977,-2.844914197921753,4.592923641204834,23.90729331970215,34.332698822021484,4.119873046875,9.58780574798584,5.035400390625,0,0,0,0,0,0,38
3106,2023-10-31 08:01:58.714,denso_01,349.7593688964844,383.5390625,320.591552734375,179.89434814453125,0.0646857768297195,89.71623229980469,9.214402198791504,35.09077072143555,-39.51373672485352,8.324715614318848,19.605920791625977,13.908469200134276,3.6087255477905273,23.55046844482422,30.89942741394043,4.57763671875,15.523114204406738,4.1961669921875,0,0,0,0,0,0,38
3107,2023-10-31 08:01:58.714,denso_03,349.7316589355469,383.5193481445313,320.5823669433594,179.8937225341797,0.0681744292378425,89.7444076538086,10.331299781799316,31.98539161682129,-41.465030670166016,6.083445549011231,17.461523056030273,18.966094970703125,3.936791658401489,25.3345947265625,33.18827438354492,3.204345703125,12.783740997314451,7.972717761993408,0,0,0,0,0,0,38
3108,2023-10-31 08:01:58.823,denso_01,349.81268310546875,383.5550842285156,334.32452392578125,179.88392639160156,0.0595380254089832,89.70002746582031,8.376729011535645,31.364316940307617,-39.02591323852539,6.723808288574219,19.912263870239254,20.546602249145508,2.9525938034057617,22.123167037963867,26.893945693969727,3.662109375,13.69686508178711,9.2315673828125,0,0,0,0,0,0,38
3109,2023-10-31 08:01:58.839,denso_03,349.8012084960937,383.53912353515625,334.29034423828125,179.88560485839844,0.0638675838708877,89.70527648925781,10.052075386047363,32.9170036315918,-34.147674560546875,3.2018134593963623,17.767866134643555,25.28812599182129,3.6087255477905273,19.625391006469727,30.32721519470215,1.373291015625,12.327178955078123,13.008118629455566,0,0,0,0,0,0,38
3111,2023-10-31 08:01:58.964,denso_03,349.8235168457031,383.5341491699219,344.4681396484375,179.8834991455078,0.0634831115603447,89.68528747558594,10.052075386047363,34.159156799316406,-33.65985107421875,-1.280725359916687,16.23615264892578,26.23643112182617,3.2806596755981445,24.26412010192871,25.7495231628418,0.91552734375,8.674681663513184,14.266968727111816,0,0,0,0,0,0,36
3112,2023-10-31 08:01:58.964,denso_01,349.81304931640625,383.5317687988281,343.97314453125,179.88619995117188,0.0638127923011779,89.68424224853516,8.376729011535645,30.43270301818848,-33.65985107421875,3.842176198959351,18.68689346313477,21.17880630493164,3.2806596755981445,21.766342163085938,26.893945693969727,1.8310546875,14.609990119934082,11.749267578125,0,0,0,0,0,0,36
3113,2023-10-31 08:01:58.964,denso_02,349.8134155273437,383.5205383300781,311.4588928222656,179.88771057128906,0.0659812465310096,89.69425201416016,5.58448600769043,43.16475296020508,-33.65985107421875,7.043989658355713,17.461523056030273,6.954234600067139,1.9683958292007449,29.973323822021484,22.888463973999023,3.662109375,12.783740997314451,2.93731689453125,0,0,0,0,0,0,38
3114,2023-10-31 08:01:59.058,denso_01,349.8026733398437,383.5150146484375,348.8082580566406,179.8893280029297,0.0670618265867233,89.67823791503906,8.376729011535645,31.364316940307617,-36.098968505859375,1.6009067296981812,15.929810523986816,20.546602249145508,2.6245276927948,21.05269241333008,26.32173538208008,0.457763671875,10.044367790222168,11.32965087890625,0,0,0,0,0,0,36
3115,2023-10-31 08:01:59.073,denso_02,349.8253479003906,383.5332336425781,318.8669128417969,179.88467407226562,0.0664687827229499,89.68977355957031,5.026037693023682,36.64345932006836,-31.708553314208984,-1.9210880994796755,21.4439754486084,9.166945457458496,1.3122638463974,25.3345947265625,26.893945693969727,0.457763671875,13.24030303955078,2.93731689453125,0,0,0,0,0,0,38
3116,2023-10-31 08:01:59.073,denso_03,349.8023681640625,383.5091857910156,348.8134765625,179.8872833251953,0.0679659098386764,89.68341827392578,10.052075386047363,30.43270301818848,-40.00156021118164,-5.122901439666748,16.542495727539062,26.55253219604492,3.6087255477905273,19.625391006469727,28.610580444335938,1.373291015625,9.131243705749512,15.106202125549316,0,0,0,0,0,0,36
3117,2023-10-31 08:01:59.182,denso_03,350.5725402832031,384.19537353515625,372.0708312988281,179.8780059814453,0.0616179965436458,89.67060852050781,104.42989349365234,68.31831359863281,19.51295661926269,-9.92562198638916,5.207822799682617,-69.85845184326172,17.71556282043457,4.995553970336914,12.588655471801758,5.035400390625,12.783740997314451,7.972717761993408,0,0,0,0,0,0,36
3118,2023-10-31 08:01:59.198,denso_02,349.82965087890625,383.53173828125,329.7796630859375,179.88209533691406,0.0680865570902824,89.69367218017578,4.188364505767822,38.50668716430664,-34.147674560546875,-11.526528358459473,21.13763236999512,9.799148559570312,1.3122638463974,23.55046844482422,25.7495231628418,5.4931640625,11.414054870605469,5.035400390625,0,0,0,0,0,0,38
3119,2023-10-31 08:01:59.198,denso_01,350.58184814453125,384.2108459472656,372.0963439941406,179.8740234375,0.0571812242269516,89.67476654052734,99.68307495117188,62.1075553894043,23.41554832458496,-3.5219948291778564,13.785412788391112,-73.96776580810547,4.920989513397217,7.850156307220459,26.32173538208008,0.457763671875,18.71904945373535,8.81195068359375,0,0,0,0,0,0,36
3122,2023-10-31 08:01:59.308,denso_02,349.8199462890625,383.5321960449219,339.1625061035156,179.88214111328125,0.0601366944611072,89.6825180053711,3.071467399597168,38.19614791870117,-35.61114501953125,-13.127435684204102,21.13763236999512,9.166945457458496,0.6561319231987,24.62094497680664,27.466157913208008,6.40869140625,12.783740997314451,3.356933832168579,0,0,0,0,0,0,37
3125,2023-10-31 08:01:59.401,denso_02,349.8123779296875,383.5345153808594,345.654296875,179.88333129882812,0.05734683573246,89.6782455444336,2.513018846511841,31.364316940307617,-38.05026626586914,-13.447616577148438,18.074207305908203,8.850844383239746,0.6561319231987,21.766342163085938,25.17731094360352,7.32421875,14.153428077697754,3.776550531387329,0,0,0,0,0,0,36
3128,2023-10-31 08:01:59.511,denso_02,349.8101806640625,383.5363464355469,348.66943359375,179.8858642578125,0.0570602789521217,89.67609405517578,3.071467399597168,36.33292007446289,-33.65985107421875,-10.245802879333496,19.605920791625977,8.21864128112793,0.32806596159935,24.62094497680664,26.32173538208008,6.40869140625,10.95749282836914,2.93731689453125,0,0,0,0,0,0,36
3161,2023-10-31 08:02:00.823,denso_01,94.5663070678711,-244.64059448242188,421.384765625,-179.7692413330078,0.1739749461412429,90.08171844482422,-11.727420806884766,-7.142369270324707,-16.58601188659668,20.171424865722656,-10.7219877243042,21.49490737915039,4.592923641204834,3.2114274501800537,7.438751220703125,11.444091796875,5.935308456420898,10.9100341796875,0,0,0,0,0,0,39
3162,2023-10-31 08:02:00.838,denso_03,94.56340026855467,-244.6403045654297,421.3858947753906,-179.76834106445312,0.1747137457132339,90.08332061767578,-12.844318389892578,-6.210755825042725,-15.122541427612305,18.250337600708008,-11.028329849243164,25.920330047607425,5.2490553855896,2.854602336883545,8.583174705505371,11.444091796875,6.848432540893555,14.686585426330566,0,0,0,0,0,0,39
3164,2023-10-31 08:02:00.932,denso_01,94.56813049316406,-244.63807678222656,421.3823547363281,-179.76907348632812,0.1734468936920166,90.08226776123048,-10.331299781799316,-5.9002180099487305,-17.561660766601562,18.89069938659668,-9.496617317199709,19.914400100708008,4.592923641204834,2.497776985168457,8.583174705505371,10.528564453125,5.935308456420898,10.07080078125,0,0,0,0,0,0,39
3165,2023-10-31 08:02:00.948,denso_03,94.56542205810548,-244.63668823242188,421.38275146484375,-179.7683868408203,0.1730806231498718,90.0823745727539,-12.00664520263672,-4.968604564666748,-16.58601188659668,16.329248428344727,-9.802960395812988,24.023719787597656,4.264857769012451,2.140951633453369,9.155385971069336,10.07080078125,6.391870498657227,12.588501930236816,0,0,0,0,0,0,39
3167,2023-10-31 08:02:01.026,denso_01,94.56655883789062,-244.6360626220703,421.3829345703125,-179.76890563964844,0.1729153394699096,90.08316040039062,-10.610523223876951,-4.34752893447876,-18.53730773925781,17.609973907470703,-8.577589988708496,18.64999389648437,3.936791658401489,1.7841264009475708,8.583174705505371,9.613037109375,5.022183895111084,9.2315673828125,0,0,0,0,0,0,39
3169,2023-10-31 08:02:01.057,denso_03,94.56562042236328,-244.63731384277344,421.3813171386719,-179.7682647705078,0.1726609319448471,90.0823745727539,-11.727420806884766,-3.1053779125213623,-18.049484252929688,14.728342056274414,-8.577589988708496,22.127111434936523,3.936791658401489,0.7136505842208862,10.299809455871582,8.697509765625,5.47874641418457,11.32965087890625,0,0,0,0,0,0,39
3209,2023-10-31 08:02:02.573,denso_03,350.0199584960937,383.79736328125,316.5702514648437,179.9042205810547,0.0668977424502372,89.68081665039062,12.844318389892578,23.91140937805176,-32.684200286865234,4.802720069885254,-10.415645599365234,-23.075414657592773,5.2490553855896,16.057138442993164,33.18827438354492,0.457763671875,5.935308456420898,12.588501930236816,0,0,0,0,0,0,38
3210,2023-10-31 08:02:02.588,denso_01,349.94317626953125,383.7359619140625,312.500244140625,179.90834045410156,0.0697573199868202,89.68695831298828,11.448196411132812,23.91140937805176,-29.269433975219727,0.0,-17.767866134643555,-19.282196044921875,4.592923641204834,18.19808959960937,26.893945693969727,0.91552734375,7.761557102203369,10.9100341796875,0,0,0,0,0,0,38
3215,2023-10-31 08:02:02.854,denso_02,350.0198059082031,383.7925109863281,326.0198059082031,179.90008544921875,0.0646704882383346,89.6783447265625,9.493626594543455,55.89680099487305,-31.22072982788086,15.048523902893066,-13.785412788391112,-6.954234600067139,3.6087255477905273,25.3345947265625,22.31625366210937,6.866455078125,10.95749282836914,5.45501708984375,0,0,0,0,0,0,38
3217,2023-10-31 08:02:02.869,denso_03,349.77862548828125,383.5599670410156,315.6169738769531,179.8847198486328,0.0584448799490928,89.73001861572266,11.448196411132812,32.295928955078125,-45.855445861816406,7.364171028137207,18.99323463439941,9.799148559570312,4.264857769012451,20.339040756225582,30.32721519470215,4.119873046875,12.783740997314451,0.4196167290210724,0,0,0,0,0,0,38
3218,2023-10-31 08:02:02.995,denso_03,349.7915344238281,383.5485534667969,330.1229248046875,179.8856201171875,0.062921866774559,89.7202377319336,10.889747619628906,32.295928955078125,-41.465030670166016,4.162357807159424,15.010783195495604,23.707618713378903,3.936791658401489,20.69586563110352,29.18279266357422,2.288818359375,11.870616912841797,10.9100341796875,0,0,0,0,0,0,38
3220,2023-10-31 08:02:03.01,denso_01,349.8080139160156,383.5538330078125,330.128173828125,179.8854522705078,0.0606787279248237,89.70842742919922,8.655953407287598,33.227542877197266,-35.61114501953125,6.723808288574219,18.99323463439941,21.81100845336914,3.2806596755981445,24.62094497680664,28.610580444335938,3.662109375,13.24030303955078,10.07080078125,0,0,0,0,0,0,38
3221,2023-10-31 08:02:03.135,denso_02,349.8098449707031,383.5181579589844,309.8694152832031,179.88284301757812,0.0595173016190528,89.69419860839844,5.58448600769043,39.43829727172852,-32.684200286865234,8.644896507263184,20.218605041503903,6.322031497955322,1.9683958292007449,28.546022415161133,26.893945693969727,5.035400390625,11.870616912841797,2.5177001953125,0,0,0,0,0,0,38
3222,2023-10-31 08:02:03.151,denso_03,349.81512451171875,383.5307312011719,342.4070129394531,179.88365173339844,0.0631732940673828,89.6879653930664,10.889747619628906,33.84861755371094,-35.61114501953125,0.0,14.39809799194336,25.920330047607425,3.936791658401489,22.123167037963867,26.893945693969727,0.0,10.500929832458496,14.686585426330566,0,0,0,0,0,0,36
3223,2023-10-31 08:02:03.151,denso_01,349.8211975097656,383.5372924804688,342.9493713378906,179.88436889648438,0.0625606179237365,89.68397521972656,8.655953407287598,28.880014419555664,-37.56243896484375,3.5219948291778564,18.68689346313477,22.443212509155277,2.9525938034057617,23.55046844482422,30.89942741394043,1.8310546875,12.327178955078123,12.588501930236816,0,0,0,0,0,0,36
3224,2023-10-31 08:02:03.245,denso_02,349.8184814453125,383.5232849121094,315.323486328125,179.8885040283203,0.0689335465431213,89.69227600097656,4.7468132972717285,38.81722259521485,-34.147674560546875,2.561450719833374,19.29957771301269,7.586437702178955,1.3122638463974,27.47554588317871,27.466157913208008,2.288818359375,13.69686508178711,3.356933832168579,0,0,0,0,0,0,38
3225,2023-10-31 08:02:03.245,denso_03,349.8172607421875,383.524169921875,348.12420654296875,179.8833465576172,0.0641229823231697,89.6840591430664,10.889747619628906,30.43270301818848,-36.098968505859375,-3.842176198959351,14.091755867004396,26.23643112182617,4.264857769012451,21.05269241333008,30.32721519470215,0.457763671875,9.58780574798584,15.945435523986816,0,0,0,0,0,0,36
3226,2023-10-31 08:02:03.26,denso_01,349.8153076171875,383.5247192382813,348.1359558105469,179.88560485839844,0.064123660326004,89.67832946777344,9.493626594543455,32.606468200683594,-34.147674560546875,0.9605440497398376,18.68689346313477,21.49490737915039,3.2806596755981445,21.766342163085938,25.7495231628418,0.91552734375,10.95749282836914,12.168885231018066,0,0,0,0,0,0,36
3227,2023-10-31 08:02:03.369,denso_02,349.8352966308594,383.5385437011719,327.48553466796875,179.88352966308594,0.0692429095506668,89.69495391845703,3.909140348434448,33.227542877197266,-31.22072982788086,-10.565984725952148,19.605920791625977,9.799148559570312,0.9841979146003724,29.616498947143555,23.460676193237305,2.74658203125,11.414054870605469,5.035400390625,0,0,0,0,0,0,38
3230,2023-10-31 08:02:03.479,denso_02,349.8322448730469,383.5408935546875,335.48223876953125,179.88043212890625,0.0616832636296749,89.68692016601562,3.071467399597168,34.78023147583008,-36.098968505859375,-12.80725383758545,19.29957771301269,10.11525058746338,0.6561319231987,24.26412010192871,25.7495231628418,6.40869140625,13.24030303955078,5.035400390625,0,0,0,0,0,0,38
3233,2023-10-31 08:02:03.588,denso_02,349.8071594238281,383.5277404785156,344.0980834960937,179.8861541748047,0.061214942485094,89.67998504638672,3.350691795349121,32.295928955078125,-34.635498046875,-13.447616577148438,20.83129119873047,9.483047485351562,0.32806596159935,21.766342163085938,32.04384994506836,7.32421875,11.414054870605469,4.1961669921875,0,0,0,0,0,0,36
3237,2023-10-31 08:02:03.713,denso_02,349.80938720703125,383.52923583984375,348.4762268066406,179.888916015625,0.0614350959658622,89.67581176757812,1.6753458976745603,31.98539161682129,-35.61114501953125,-11.846710205078123,18.074207305908203,9.166945457458496,0.32806596159935,19.625391006469727,27.466157913208008,6.866455078125,10.500929832458496,3.776550531387329,0,0,0,0,0,0,36
3240,2023-10-31 08:02:03.822,denso_02,349.8356018066406,383.5641479492188,350.69805908203125,179.89146423339844,0.0633376017212867,89.67680358886719,2.233794450759888,63.349708557128906,-46.83109664916992,-14.728342056274414,26.34545516967773,8.53474235534668,0.32806596159935,90.63362121582033,56.6489486694336,5.4931640625,24.65435791015625,4.61578369140625,0,0,0,0,0,0,36
3272,2023-10-31 08:02:05.072,denso_01,94.56787872314452,-244.6373291015625,421.3800659179688,-179.76864624023438,0.1720795184373855,90.08228302001952,-10.610523223876951,-4.658066749572754,-16.098188400268555,19.210880279541016,-12.866385459899902,21.49490737915039,4.264857769012451,2.140951633453369,6.866539478302002,10.986328125,8.218119621276855,10.9100341796875,0,0,0,0,0,0,39
3273,2023-10-31 08:02:05.088,denso_03,94.5630874633789,-244.63931274414065,421.3820495605469,-179.76803588867188,0.1737668216228485,90.08332061767578,-11.727420806884766,-6.210755825042725,-16.098188400268555,17.93015480041504,-10.109302520751951,24.97202491760254,4.920989513397217,2.854602336883545,8.583174705505371,11.444091796875,6.391870498657227,13.427735328674316,0,0,0,0,0,0,39
3275,2023-10-31 08:02:05.182,denso_01,94.56768035888672,-244.6367034912109,421.3814697265625,-179.76878356933594,0.172499194741249,90.08228302001952,-10.052075386047363,-2.794840097427368,-17.073837280273438,17.93015480041504,-11.947358131408691,19.598297119140625,3.936791658401489,1.0704758167266846,8.583174705505371,10.07080078125,6.391870498657227,9.65118408203125,0,0,0,0,0,0,39
3276,2023-10-31 08:02:05.182,denso_03,94.56514739990234,-244.63868713378903,421.3822021484375,-179.7685546875,0.1736050844192505,90.08323669433594,-11.727420806884766,-5.279142379760742,-17.561660766601562,16.00906753540039,-8.271247863769531,23.39151763916016,4.592923641204834,2.497776985168457,9.155385971069336,9.1552734375,5.47874641418457,11.749267578125,0,0,0,0,0,0,39
3278,2023-10-31 08:02:05.307,denso_01,94.6139144897461,-244.6302490234375,421.3853454589844,-179.76864624023438,0.1720855683088302,90.09130859375,-84.60496520996094,-84.1557388305664,-68.29534912109375,14.728342056274414,22.97568893432617,67.96183776855469,31.16626739501953,21.766342163085938,39.48260116577149,8.23974609375,2.739373207092285,27.694704055786133,0,0,0,0,0,0,39
3280,2023-10-31 08:02:05.322,denso_03,94.61258697509766,-244.62774658203125,421.3760681152344,-179.76768493652344,0.1707744151353836,90.09281158447266,-88.79332733154297,-81.05036163330078,-70.24664306640625,12.16689109802246,18.99323463439941,73.33556365966797,16.403297424316406,12.488884925842283,29.18279266357422,8.697509765625,2.739373207092285,18.04351806640625,0,0,0,0,0,0,39
3296,2023-10-31 08:02:05.932,denso_03,351.1191101074219,494.0953063964844,323.6275329589844,179.9033203125,0.0684423074126243,89.50418853759766,-12.844318389892578,36.33292007446289,-46.34326934814453,-0.6403626799583435,-4.901480197906494,-14.540672302246094,4.592923641204834,29.616498947143555,27.466157913208008,0.91552734375,7.304995059967041,3.356933832168579,0,0,0,0,0,0,33
3298,2023-10-31 08:02:05.947,denso_01,350.9768981933594,494.01507568359375,316.3910217285156,179.8920135498047,0.0569080039858818,89.50086975097656,-11.448196411132812,34.78023147583008,-42.928504943847656,-7.043989658355713,-10.109302520751951,-17.385587692260742,3.936791658401489,29.973323822021484,40.62702560424805,4.119873046875,7.761557102203369,3.776550531387329,0,0,0,0,0,0,33
3306,2023-10-31 08:02:06.338,denso_03,350.47760009765625,493.7948303222656,395.3486022949219,179.88980102539062,0.0678798109292984,89.64324951171875,-0.2792243063449859,40.990989685058594,-7.317358493804932,1.9210880994796755,11.334672927856444,27.500837326049805,3.6087255477905273,18.554914474487305,13.16086769104004,0.457763671875,5.935308456420898,17.20428466796875,0,0,0,0,0,0,32
3313,2023-10-31 08:02:06.744,denso_03,350.1751708984375,383.9736328125,329.8745422363281,179.8922576904297,0.0587882846593856,89.68135833740234,13.123542785644531,32.295928955078125,-40.97720718383789,2.881632089614868,-4.288794994354248,-22.759313583374023,5.905187606811523,14.629837036132812,31.47163963317871,0.457763671875,9.58780574798584,13.847352027893066,0,0,0,0,0,0,38
3315,2023-10-31 08:02:06.759,denso_01,350.13238525390625,383.9344177246094,325.9057006835937,179.89895629882812,0.0635056868195533,89.6821060180664,9.77285099029541,34.159156799316406,-41.465030670166016,-3.5219948291778564,-10.109302520751951,-22.127111434936523,4.264857769012451,15.343486785888672,32.04384994506836,2.74658203125,13.69686508178711,12.168885231018066,0,0,0,0,0,0,38
3317,2023-10-31 08:02:06.869,denso_01,349.8222045898437,383.5986022949219,306.6148376464844,179.9005889892578,0.0616272762417793,89.68325805664062,9.77285099029541,30.12216567993164,-40.489383697509766,3.842176198959351,11.947358131408691,-19.282196044921875,3.936791658401489,12.132060050964355,17.73855972290039,0.457763671875,9.131243705749512,11.749267578125,0,0,0,0,0,0,38
3318,2023-10-31 08:02:06.869,denso_03,349.8351745605469,383.6083679199219,306.7423400878906,179.90257263183594,0.0641807839274406,89.68364715576172,12.285869598388672,33.538082122802734,-36.5867919921875,7.684352397918701,3.063425064086914,-19.914400100708008,5.2490553855896,14.273011207580566,13.16086769104004,2.74658203125,9.131243705749512,11.32965087890625,0,0,0,0,0,0,38
3324,2023-10-31 08:02:07.087,denso_03,349.778564453125,383.5548706054688,315.6136779785156,179.8851318359375,0.0588217675685882,89.73123168945312,11.16897201538086,32.295928955078125,-46.34326934814453,7.364171028137207,18.68689346313477,10.747453689575195,4.264857769012451,23.19364356994629,30.89942741394043,4.119873046875,13.69686508178711,1.6784669160842896,0,0,0,0,0,0,38
3325,2023-10-31 08:02:07.197,denso_03,349.7894592285156,383.5417785644531,328.34600830078125,179.88735961914062,0.0641213059425354,89.7199935913086,11.448196411132812,32.9170036315918,-38.53808975219727,4.48253870010376,15.929810523986816,24.65592384338379,3.936791658401489,23.55046844482422,31.47163963317871,2.74658203125,13.24030303955078,10.49041748046875,0,0,0,0,0,0,38
